Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,GMX,764,22.7,33.2,26.4667,18.117,20.5667,19.1431
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,GMX,723,18.7736,28.4603,22.169,15.1779,20,17.1996
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,GMX,616,19.6497,30.3964,23.3674,15.8403,21.8444,18.0761
2019,General Motors,Chevrolet,K10 SILVERADO 4WD,GMX,640,19.4142,31.8224,23.5456,15.6626,19.5993,17.219
2019,General Motors,Chevrolet,K10 SILVERADO 4WD TRAILBOSS,GMX,725,18.8,28.5,22.2001,14,18,16
2019,General Motors,Chevrolet,K10 SILVERADO 4WD TRAILBOSS,GMX,657,19,29.1,22.5168,15.3495,20,17.4563
2019,General Motors,Chevrolet,K15 SILVERADO LD 4WD,GMX,515,18.8,28.5,22.2001,15.1979,20.571,17.2222
2019,Ford Motor Company,Ford,F150 2.7L 4WD GVWR>6799 LBS,FMX,116,23.3288,34.9539,27.4348,18,23,20
2019,Ford Motor Company,Ford,F150 3.5L 4WD GVWR>7599 LBS,FMX,117,20.3521,31.2843,24.1497,16.3686,21,18
2019,Ford Motor Company,Ford,F150 4WD BASE PAYLOAD LT TIRE,FMX,102,23.3573,34.9824,27.4644,18,23,20
2019,Ford Motor Company,Ford,F150 4WD BASE PAYLOAD LT TIRE,FMX,120,20.5456,31.399,24.3301,16,22,18
2019,Ford Motor Company,Ford,F150 4WD FFV BASE PAYLOAD LT,FMX,106,23.1084,32.351,26.5176,17,22,19
2019,Ford Motor Company,Ford,F150 4WD FFV BASE PAYLOAD LT,FMX,126,19.3599,29.8902,23.0074,15,20,17
2019,Ford Motor Company,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS,FMX,127,18.4212,27.7075,21.6929,14,19,16
2019,Ford Motor Company,Ford,F150 PICKUP 4WD,FMX,101,23.3459,34.971,27.4526,18.5933,24,20.9759
2019,Ford Motor Company,Ford,F150 PICKUP 4WD,FMX,119,20.6373,31.4529,24.4154,16.5824,22.549,18.8238
2019,Ford Motor Company,Ford,F150 PICKUP 4WD FFV,FMX,105,23.0354,32.3042,26.4506,18.3646,23.1143,20.2358
2019,Ford Motor Company,Ford,F150 PICKUP 4WD FFV,FMX,125,19.3877,29.9575,23.0469,15.6426,21.5507,17.844
2019,Ford Motor Company,Ford,F150 PICKUP 4WD LIMITED,FMX,133,21.3,30.1,24.5268,17.0777,21,18.8698
2019,Ford Motor Company,Ford,F150 RAPTOR 4WD,FMX,132,19,24.6,21.1685,15.3495,17.917,16.4075
2019,General Motors,GMC,K10 SIERRA 4WD,GMX,645,23.4522,33.7868,27.1955,18.6715,21.6324,19.897
2019,General Motors,GMC,K10 SIERRA 4WD,GMX,765,22.1709,32.1522,25.7711,17.7253,19.9754,18.6718
2019,General Motors,GMC,K10 SIERRA 4WD,GMX,666,18.1634,26.912,21.2758,14.7142,18.7749,16.3007
2019,General Motors,GMC,K10 SIERRA 4WD,GMX,726,18.243,27.6646,21.5448,14.7749,20.0065,16.7454
2019,General Motors,GMC,K10 SIERRA 4WD,GMX,617,19,29.1,22.5168,15.3495,20.9751,17.4563
2019,General Motors,GMC,K10 SIERRA 4WD,GMX,641,18.7033,29.6099,22.4194,15.1246,19.8108,16.9264
2019,General Motors,GMC,K10 SIERRA 4WD AT4,GMX,659,19,29.1,22.5168,15.3495,20,17.4563
2019,General Motors,GMC,K10 SIERRA 4WD AT4,GMX,642,19.5,32.1,23.6833,15,19,17.2535
2019,General Motors,GMC,K15 SIERRA LTD 4WD,GMX,536,18.8,28.5,22.2001,15.1979,20.571,17.2222
2019,Honda,Honda,RIDGELINE AWD,HNX,2,23.0499,34.7997,27.1795,18.3753,24.7589,20.7871
2019,Nissan,NISSAN,TITAN 4WD,NSX,386,19.1,29.6,22.728,15.4251,21.311,17.6143
2019,Nissan,NISSAN,TITAN 4WD PRO-4X,NSX,387,18.3481,28.5082,21.8528,14.8548,20,16.9795
2019,FCA US LLC,RAM,1500 4X4,CRX,517,24.3,34,27.8792,19.2932,24.2339,21.242
2019,FCA US LLC,RAM,1500 4X4,CRX,506,20.8889,30.6568,24.3852,16.7707,22.0184,18.7854
2019,FCA US LLC,RAM,1500 4X4,CRX,507,18,29.7,21.8785,14.5898,21.3781,17.0221
2019,FCA US LLC,RAM,1500 Classic 4X4,CRX,541,20.1,32.3,24.216,16.1793,23.1116,18.7039
2019,FCA US LLC,RAM,1500 Classic 4X4,CRX,501,18.1176,28.4277,21.6512,14.6794,20.5223,16.8365
2019,Toyota,TOYOTA,TUNDRA 4WD,TYX,98,17.3779,25.689,20.339,14.1147,18,15.8533
2019,Toyota,TOYOTA,TUNDRA 4WD,TYX,101,16.028,22.7336,18.4811,13.0769,16.6298,14.4679
2019,Toyota,TOYOTA,TUNDRA 4WD FFV,TYX,99,16.0641,23.2898,18.6708,13.1048,17.0145,14.6162
2019,Ford Motor Company,Ford,Transit T150 Wagon,FMX,135,17.9477,25.4758,20.7003,14.5499,18.5172,16.1024
2019,Ford Motor Company,Ford,Transit T150 Wagon,FMX,137,17.1597,24.4316,19.8135,13.9476,17.8013,15.453
2019,Ford Motor Company,Ford,TRANSIT T150 WAGON FFV,FMX,136,17.1594,24.4274,19.812,13.9473,17.7984,15.4518
2019,General Motors,Cadillac,XTS HEARSE,GMX,80,18.2,29.6,22.0155,14.7421,21.311,17.1163
2019,General Motors,Cadillac,XTS LIMO,GMX,81,18.2,29.6,22.0155,14.7421,21.311,17.1163
2019,Ford Motor Company,Ford,Transit Connect Van 2WD,FMX,42,30.9,44,35.6804,24.0184,26.8002,25.1953
2019,Ford Motor Company,Ford,Transit Connect Van 2WD,FMX,26,24.875,37.6754,29.3645,19.7129,26.631,22.3224
2019,Ford Motor Company,Ford,TRANSIT CONNECT VAN FFV,FMX,41,30.9,44,35.6804,24.0184,26.8002,25.1953
2019,Ford Motor Company,Ford,TRANSIT CONNECT WAGON LWB FFV,FMX,151,30.4,43.3,35.1065,23.6674,28.635,25.6715
2019,Ford Motor Company,Ford,Transit Connect Wagon LWB FWD,FMX,150,30.4,43.3,35.1065,23.6674,28.635,25.6715
2019,Ford Motor Company,Ford,Transit Connect Wagon LWB FWD,FMX,24,24.6,37.8,29.1864,19.5124,26,22.2055
2019,Mercedes-Benz,Mercedes-Benz,Metris (Cargo Van),MBX,411,26,35.9,29.6836,20.5296,24.1172,22.0025
2019,Mercedes-Benz,Mercedes-Benz,"Metris (Cargo Van, LWB)",MBX,412,26.5,36.4,30.1956,20.8906,24.4768,22.3652
2019,Mercedes-Benz,Mercedes-Benz,Metris (Passenger Van),MBX,410,24,33.9,27.6312,19.0736,22.8864,20.6194
2019,Nissan,NISSAN,NV200 Cargo Van,NSX,681,30.9,41.2,34.8169,24.0184,26,25.1814
2019,Nissan,NISSAN,NV200 NYC Taxi,NSX,11,29.7946,40.5,33.8171,22.6661,26.3522,24.1887
2019,FCA US LLC,RAM,Promaster City,CRX,408,26.6,40.5,31.4586,20.9627,28.4463,23.7776
2019,Ford Motor Company,Lincoln,MKT HEARSE AWD,FMX,128,17.8,28.6,21.444,14.4373,19.149,16.2349
2019,Ford Motor Company,Lincoln,MKT LIMO AWD,FMX,129,16.6,28.5,20.4407,13.5178,18.7516,15.4595
2019,Ford Motor Company,Lincoln,MKT LIVERY AWD,FMX,9,20.0756,31.7405,24.0535,16.1609,22.7403,18
2019,General Motors,Chevrolet,C10 SILVERADO 2WD CAB CHASSIS,GMX,748,18.6,30.1,22.4618,14,19,16
2019,General Motors,Chevrolet,COLORADO CAB CHASSIS 2WD,GMX,607,18.8,24.3,20.932,15.1979,15,15.4337
2019,General Motors,Chevrolet,K10 SILVERADO 4WD CAB CHASSIS,GMX,724,18.8,28.5,22.2001,14,17,15
2019,General Motors,GMC,C10 SIERRA 2WD CAB CHASSIS,GMX,751,18.6,30.1,22.4618,14,19,16
2019,General Motors,GMC,CANYON CAB CHASSIS 2WD,GMX,608,18.8,24.3,20.932,15.1979,15,15.4337
2019,General Motors,GMC,K10 SIERRA 4WD CAB CHASSIS,GMX,727,18.8,28.5,22.2001,14,17,15
2019,FCA US LLC,Chrysler,Pacifica,CRX,519,23.8933,40,29.1809,18.9954,28.1266,22.2452
2019,FCA US LLC,Chrysler,Pacifica,CRX,518,23.9,39.6,29.0899,18,27.8704,22.1764
2019,FCA US LLC,Dodge,Grand Caravan,CRX,521,21.4,35,25.9349,17.1523,24.89,19.9421
2019,FCA US LLC,Dodge,Grand Caravan,CRX,522,21.4,35,25.9349,17.1523,24.89,19.9421
2019,Honda,Honda,ODYSSEY FWD,HNX,6,24.3059,39.3613,29.3593,19.2975,27.7172,22.3531
2019,Honda,Honda,ODYSSEY FWD,HNX,7,23.3996,39.7997,28.7263,18.6328,27.9984,21.9345
2019,Kia,KIA MOTORS CORPORATION,Sedona,KMX,4,23.1958,35.1298,27.3816,18.4828,23.7191,20.5215
2019,Toyota,TOYOTA,SIENNA,TYX,19,23.8488,37.781,28.5937,18.9628,26.6992,21.8062
2019,Toyota,TOYOTA,SIENNA AWD,TYX,20,22,34.3,26.2333,17.5986,24.431,20.1322
2019,Honda,Acura,MDX FWD,HNX,30,26,41,31.1241,20,27,23
2019,Honda,Acura,RDX FWD,HNX,19,28.4,40.2,32.7223,22.2521,28.2546,24
2019,Honda,Acura,RDX FWD A-SPEC,HNX,21,27.4,39.8,31.8679,21.5376,26.8377,23.6387
2019,FCA US LLC,ALFA ROMEO,Stelvio,CRX,404,29.2431,41.671,33.7761,22,29.1922,25.3266
2019,General Motors,Buick,ENCORE,GMX,301,32.2,45.2,36.987,24.9259,30.0071,26.9819
2019,General Motors,Buick,ENCORE,GMX,233,34.2,45.3,38.4384,26.3074,31.4791,28.4076
2019,General Motors,Buick,ENVISION FWD,GMX,41,28.1,41.3,32.8204,22.0382,28.9563,24.693
2019,General Motors,Cadillac,XT4 FWD,GMX,270,30.9,43.4,35.5013,24.0184,30.2863,26.4849
2019,General Motors,Cadillac,XT5,GMX,620,24.3566,37.0278,28.7901,19.3346,26.2115,21.9229
2019,General Motors,Chevrolet,EQUINOX FWD,GMX,190,33.2,46.3,38.0438,25.6188,32.1028,28.1801
2019,General Motors,Chevrolet,EQUINOX FWD,GMX,225,36,57.8,43.359,27.5361,39.0821,31.7581
2019,General Motors,Chevrolet,EQUINOX FWD,GMX,38,28.6,43.1,33.7023,22.3944,29,25.3669
2019,General Motors,Chevrolet,TRAX,GMX,304,33.6,47.1,38.5755,25.8948,31.1332,28.0161
2019,Ford Motor Company,Ford,ECOSPORT FWD,FMX,130,35.7602,47.8067,40.3337,27.3732,29.0529,28.1044
2019,Ford Motor Company,Ford,EDGE FWD,FMX,52,27.5,41.9,32.5311,21.6093,29.3376,24.5154
2019,Ford Motor Company,Ford,ESCAPE FWD,FMX,230,29.9417,43.8888,34.9379,23.3447,30,26.131
2019,Ford Motor Company,Ford,ESCAPE FWD,FMX,152,28,41.5,32.8017,21.9668,29.0835,24.685
2019,Ford Motor Company,Ford,ESCAPE FWD,FMX,144,26.9,41.6,31.9863,21.1786,29.1471,24.1496
2019,Ford Motor Company,Ford,ESCAPE FWD FFV,FMX,98,26.9,41.6,31.9863,21.1786,29.1471,24.1496
2019,General Motors,GMC,TERRAIN FWD,GMX,191,33.6,44.2,37.6647,25.8948,30,27.8901
2019,General Motors,GMC,TERRAIN FWD,GMX,226,36,57.8,43.359,27.5361,39.0821,31.7581
2019,General Motors,GMC,TERRAIN FWD,GMX,39,28.6,43.1,33.7023,22.3944,28,24
2019,Honda,Honda,CR-V FWD,HNX,38,36.7,48.9998,41.3735,28.0101,33.773,30.3398
2019,Honda,Honda,CR-V FWD,HNX,36,33.2997,46.8495,38.2821,25.6877,32.4443,28.3439
2019,Honda,Honda,PILOT FWD,HNX,27,24.7499,38.1499,29.3963,19,26.9375,22.3536
2019,Honda,Honda,PILOT FWD,HNX,26,25.3475,38.3484,29.9106,20.0566,27.0656,22.7022
2019,Hyundai,HYUNDAI MOTOR COMPANY,Kona FWD,HYX,33,34.9,48,39.7862,27.5034,32.398,29.5096
2019,Hyundai,HYUNDAI MOTOR COMPANY,Kona FWD,HYX,35,35.7683,48.4724,40.5509,27.3787,33.4483,29.8132
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe FWD,HYX,26,24.5963,38.0246,29.2436,19.5097,25.1252,21.6913
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe FWD,HYX,24,27.7163,41.7987,32.6693,21.7641,29.2733,24.6043
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe XL FWD,HYX,11,22.3,35.8,26.8575,17.821,25.1235,20.5028
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe XL Ultimate FWD,HYX,13,22,34,26.1538,17.5986,23.0833,19.7055
2019,Hyundai,HYUNDAI MOTOR COMPANY,Tucson FWD,HYX,52,30.1,42.4,34.6193,23.4563,29.6545,25.8916
2019,Hyundai,HYUNDAI MOTOR COMPANY,Tucson FWD,HYX,54,28.4443,41.9095,33.2519,22.2836,27.9499,24.5206
2019,Nissan,INFINITI,QX50,NSX,990,30.6,44.4,35.5758,23.808,30.9153,26.5552
2019,Nissan,INFINITI,QX60 FWD,NSX,93,24.7899,37.7905,29.3305,19.6509,26.7054,22.302
2019,FCA US LLC,Jeep,Cherokee FWD,CRX,1,28.9478,44.6432,34.3883,22.6416,31.0679,25.7892
2019,FCA US LLC,Jeep,Cherokee FWD,CRX,2,27.7499,44.8998,33.5096,21.7881,31.2287,25.2188
2019,FCA US LLC,Jeep,Cherokee FWD,CRX,3,24.9,40.9961,30.2435,19.7311,28.7628,22.9779
2019,FCA US LLC,Jeep,Compass 4X2,CRX,17,28.3,44.3454,33.8041,22.1809,30.8811,25.4013
2019,FCA US LLC,Jeep,Compass 4X2,CRX,6,29,46.5,34.9126,22.6786,32.2272,26.1675
2019,Kia,KIA MOTORS CORPORATION,Sorento FWD,KMX,2,28,40.7,32.574,21.9668,28.574,24.518
2019,Kia,KIA MOTORS CORPORATION,Sorento FWD,KMX,5,23.8725,37.8002,28.6174,18.9801,25.7281,21.5201
2019,Kia,KIA MOTORS CORPORATION,Sportage FE FWD,KMX,13,29.0481,42.3153,33.8197,22.7127,29.6009,25.3693
2019,Kia,KIA MOTORS CORPORATION,Sportage FWD,KMX,15,26.2,39,30.7401,20.6741,25.7105,22.6727
2019,Kia,KIA MOTORS CORPORATION,Sportage FWD,KMX,11,28.6064,41.3075,33.2001,22.399,28.9611,24.9421
2019,Toyota,LEXUS,NX 300,TYX,5,28.5572,39.8814,32.7407,22.364,28.0507,24.609
2019,Toyota,LEXUS,RX 350,TYX,70,25.1081,38.5242,29.7741,19.8826,27.1789,22.6145
2019,Toyota,LEXUS,RX 350L,TYX,76,24.3,37.522,28.8794,19.2932,26,21.9933
2019,Ford Motor Company,Lincoln,MKC  FWD,FMX,4,25.1,38.8,29.8416,19.8767,27.3565,22.6654
2019,Ford Motor Company,Lincoln,NAUTILUS FWD,FMX,54,26.6,41.5,31.7258,20.9627,26,23
2019,Ford Motor Company,Lincoln,NAUTILUS FWD,FMX,53,24.8,38.7,29.5811,19.6583,27.2921,22.4889
2019,MAZDA,MAZDA,CX-5 2WD,TKX,504,32.7177,44.4226,37.1189,25.2852,30.9295,27.5474
2019,MAZDA,MAZDA,CX-5 2WD,TKX,508,29.1,40.3,33.2595,22.7495,28.3185,24.9582
2019,MAZDA,MAZDA,CX-9 2WD,TKX,901,28,40.222,32.4351,21.9668,28.2686,24.4162
2019,Mercedes-Benz,Mercedes-Benz,GLA 250,MBX,506,30.9,48,36.7994,24.0184,33.1568,27.4191
2019,Mercedes-Benz,Mercedes-Benz,GLC 300,MBX,111,27.7,38.8,31.7929,21.7524,27.3565,23.9613
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS 2WD,MTX,230,33.0773,42.2961,36.6744,25,27.9039,26
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS ES 2WD,MTX,232,34.0801,44.4236,38.0688,26.2251,29,27
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 2WD,MTX,211,32.4967,43.9896,36.8263,25.1319,30,27.3502
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 2WD,MTX,222,31.3406,42.9847,35.6914,24.3268,30.0243,26.5981
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 2WD,MTX,221,29.7211,42.0358,34.2342,23.189,29.4237,25
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 2WD,MTX,225,30.8601,41.747,34.9631,23,29.2404,25
2019,Nissan,NISSAN,PATHFINDER 2WD,NSX,591,24.9,38.7,29.6593,19.7311,27.2921,22.5413
2019,Nissan,NISSAN,ROGUE FWD,NSX,81,33.3245,47.79,38.5794,25.7048,33.027,28.5535
2019,Nissan,NISSAN,ROGUE FWD Hybrid,NSX,781,44.6,52.7,47.914,33.2202,35,34.4284
2019,Toyota,TOYOTA,HIGHLANDER,TYX,15,25.5,38.6,30.0963,20.1673,23.5311,21.5538
2019,Toyota,TOYOTA,HIGHLANDER,TYX,21,25.2,39.5,30.1043,19.9494,27,22.8555
2019,Toyota,TOYOTA,HIGHLANDER LE/XLE/SE/LTD,TYX,18,26.0939,39.399,30.7699,20.5975,27,23.2973
2019,Volkswagen Group of,Volkswagen,Atlas,VGA,19,27.6,37.3,31.2579,21.6809,26.3879,23.5731
2019,Volkswagen Group of,Volkswagen,Atlas,VGA,16,21,33.3,25.1864,16.8538,23.7728,19.3938
2019,Volkswagen Group of,Volkswagen,Tiguan,VGA,17,28.1,42.1,33.045,22.0382,29.4644,24.8575
2019,Volvo,"Volvo Cars of North America, LLC",XC40 FWD,VVX,126,29.8,47.2,35.7267,23.2447,32.6618,26.7102
2019,Volvo,"Volvo Cars of North America, LLC",XC60 FWD,VVX,120,27.7,40.7,32.3498,21.7524,28.574,24.3705
2019,Honda,Acura,MDX AWD,HNX,33,34.4723,38.575,36.2051,26.4942,27.2116,26.8123
2019,Honda,Acura,MDX AWD,HNX,31,24.4,37.6,28.9779,19.3663,26,22.0612
2019,Honda,Acura,MDX AWD A-spec,HNX,32,24.2,34.7,28.0147,19.22,24.6935,21.3495
2019,Honda,Acura,RDX AWD,HNX,18,27.2,39,31.4871,21.3942,27.4851,23
2019,Honda,Acura,RDX AWD A-SPEC,HNX,20,26.6,38.5,30.8976,20.9627,25.9065,22.932
2019,FCA US LLC,ALFA ROMEO,Stelvio AWD,CRX,535,27.8499,40.5499,32.4189,21.8596,28.4782,24.4128
2019,FCA US LLC,ALFA ROMEO,Stelvio AWD,CRX,536,20.7526,31.5081,24.519,16.6688,22.5858,18.8965
2019,Volkswagen Group of,Audi,SQ5,VGA,35,23.3,33,26.8518,18.5595,23.5747,20.5243
2019,BMW,BMW,X3 M40i,BMX,372,25.2369,38.4218,29.8458,19.9763,27.1129,22.6604
2019,BMW,BMW,X3 sDrive30i,BMX,371,29.4802,43.672,34.5296,23.0188,30.4577,25.8611
2019,BMW,BMW,X3 xDrive30i,BMX,370,27.6437,42.0442,32.6807,21.7121,29.4291,24.6169
2019,BMW,BMW,X4 M40i,BMX,472,25.2369,38.4218,29.8458,19.9763,27.1129,22.6604
2019,BMW,BMW,X4 xDrive30i,BMX,470,27.6437,42.0442,32.6807,21.7121,29.4291,24.6169
2019,General Motors,Buick,ENCORE AWD,GMX,579,30.4769,42.6455,34.9668,23.7215,28.7815,25.7594
2019,General Motors,Buick,ENCORE AWD,GMX,551,32.1496,42.5989,36.1387,24.8908,29.7804,26.8766
2019,General Motors,Buick,ENVISION AWD,GMX,501,25.5,37.1,29.6753,20.1673,24.9885,22.0847
2019,General Motors,Buick,ENVISION AWD,GMX,509,27,38.8,31.281,21.2505,27.3565,23.6232
2019,General Motors,Cadillac,XT4 AWD,GMX,714,27.5,41.1,32.3113,21.6093,28.829,24.3538
2019,General Motors,Cadillac,XT5 AWD,GMX,621,23,35.6,27.3572,18.3385,25.2823,20.9246
2019,General Motors,Chevrolet,EQUINOX AWD,GMX,504,32.5695,43.2531,36.6423,25.1824,30.1937,27.215
2019,General Motors,Chevrolet,EQUINOX AWD,GMX,622,36.6,56.5,43.4935,27.9425,38.3105,31.8173
2019,General Motors,Chevrolet,EQUINOX AWD,GMX,612,27.4,40.6,32.0958,21.5376,28.4652,24.1864
2019,General Motors,Chevrolet,TRAX AWD,GMX,580,30.4769,42.6455,34.9668,23.7215,28.7815,25.7594
2019,Ford Motor Company,Ford,ECOSPORT AWD,FMX,155,30.1177,42.9071,34.7833,23.4687,29,25
2019,Ford Motor Company,Ford,EDGE AWD,FMX,48,25.986,40.4145,30.9599,20.5194,28.3917,23.4447
2019,Ford Motor Company,Ford,EDGE AWD,FMX,47,23.4788,35.9344,27.8178,18.6911,25.5005,21.2438
2019,Ford Motor Company,Ford,ESCAPE AWD,FMX,94,27.4531,40.6734,32.1565,21.5757,28,24.2427
2019,Ford Motor Company,Ford,ESCAPE AWD,FMX,96,26,38.5,30.4487,20.5296,27.1633,23.0643
2019,General Motors,GMC,TERRAIN AWD,GMX,505,31.0228,40.3254,34.6163,24.4382,28.1937,25.9965
2019,General Motors,GMC,TERRAIN AWD,GMX,623,36.6,56.5,43.4935,27.9425,38.3105,31.8173
2019,General Motors,GMC,TERRAIN AWD,GMX,613,27.4,40.6,32.0958,21,26,23
2019,Honda,Honda,CR-V AWD,HNX,39,35.3454,47.4497,39.929,27.0909,32.8165,29.3991
2019,Honda,Honda,CR-V AWD,HNX,37,31.7199,43.843,36.2277,24.5916,30.5653,26.9629
2019,Honda,Honda,PILOT AWD,HNX,29,22.9474,36.8483,27.6395,18.2997,26.095,21.1417
2019,Honda,Honda,PILOT AWD,HNX,28,24.7463,36.7002,28.9964,19,25.9988,22.0544
2019,Hyundai,HYUNDAI MOTOR COMPANY,Kona AWD,HYX,32,33.4,42.8,37.063,26.0618,29.4201,27.473
2019,Hyundai,HYUNDAI MOTOR COMPANY,Kona AWD,HYX,34,33.0212,43.3672,36.9925,25.4953,30.2657,27.4416
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD,HYX,27,24.1,36,28.3113,19.1468,23.8885,21.0248
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD,HYX,25,26.7298,38.3074,30.9374,21.0562,27.0391,23.3846
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe XL AWD,HYX,10,22,35.1,26.4407,17.5986,24.2833,20.0869
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe XL Ultimate AWD,HYX,12,20.8,32,24.6884,16.7042,21.7083,18.6375
2019,Hyundai,HYUNDAI MOTOR COMPANY,Tucson AWD,HYX,51,27.8,35.9,30.9416,21.824,25.478,23.3296
2019,Hyundai,HYUNDAI MOTOR COMPANY,Tucson AWD,HYX,53,27.1581,36.4443,30.6754,21.3641,25.8325,23.1674
2019,Nissan,INFINITI,QX50 AWD,NSX,991,30.2532,43.4477,35.042,23.5641,30.3164,26.189
2019,Nissan,INFINITI,QX60 AWD,NSX,94,23.9438,36.9511,28.4505,19.0324,26.1617,21.6925
2019,Jaguar Land Rover L,Jaguar,F-Pace,JLX,762,34.4,47.3,39.2124,26.4446,32.7237,28.9439
2019,Jaguar Land Rover L,Jaguar,F-Pace,JLX,768,27.9,37.7,31.596,21.8954,26.6469,23.8056
2019,Jaguar Land Rover L,Jaguar,F-Pace,JLX,761,22.1,32.8,25.9024,17.6728,23.4426,19.8739
2019,Jaguar Land Rover L,Jaguar,F-Pace,JLX,770,20.0771,29.8422,23.544,16.1793,21.4451,18.1891
2019,Jaguar Land Rover L,Jaguar,Jaguar E-Pace P250,JLX,540,27.2422,39.6145,31.697,21.3942,27.8704,23.8925
2019,Jaguar Land Rover L,Jaguar,Jaguar E-Pace P300,JLX,541,26.5537,38.7599,30.938,20.9627,27.3565,23.4266
2019,FCA US LLC,Jeep,Cherokee 4X4,CRX,508,26.7,41.8,31.8829,21.0347,29.2741,24.0852
2019,FCA US LLC,Jeep,Cherokee 4X4,CRX,509,26.7,42.3,32.0128,21.0347,29,24.1812
2019,FCA US LLC,Jeep,Cherokee 4X4,CRX,510,24.2,38.8,29.1331,19.22,27.3565,22.1899
2019,FCA US LLC,Jeep,Cherokee 4x4 Active Drive II,CRX,514,25.7996,38.7997,30.3802,20.3845,27.3563,23.0251
2019,FCA US LLC,Jeep,Cherokee 4x4 Active Drive II,CRX,511,23.1,37.0483,27.8119,18.4122,26.2248,21.2626
2019,FCA US LLC,Jeep,Cherokee Trailhawk 4X4,CRX,512,25.2491,36.2466,29.2416,19.9851,25.7038,22.2086
2019,FCA US LLC,Jeep,Cherokee Trailhawk 4X4,CRX,513,22.8996,34.7,27.0371,18.2644,24,20.6882
2019,FCA US LLC,Jeep,Compass 4X4,CRX,537,27.7,43.2,33.0335,21.7524,30.1602,24.8726
2019,FCA US LLC,Jeep,Compass 4X4,CRX,524,27.5967,44.3495,33.2484,21.6785,30.8836,25.0366
2019,FCA US LLC,Jeep,Wrangler 4X4,CRX,547,29.2,37.7,32.4971,22.5077,25.0417,23.5815
2019,FCA US LLC,Jeep,Wrangler 4X4,CRX,550,23,33.2,26.69,18.3385,23,20.4192
2019,FCA US LLC,Jeep,Wrangler 4X4,CRX,551,21.5,34.4988,25.8897,17.2268,24.5615,19.9011
2019,FCA US LLC,Jeep,Wrangler Unlimited 4X4,CRX,552,28.0996,36.5975,31.3783,21.6605,23.5498,22.4718
2019,FCA US LLC,Jeep,Wrangler Unlimited 4X4,CRX,555,22.8,33.8,26.712,18.1909,23,20.4477
2019,FCA US LLC,Jeep,Wrangler Unlimited 4X4,CRX,556,21.2,32.5,25.1322,17.0031,23.244,19.3398
2019,Kia,KIA MOTORS CORPORATION,Sorento AWD,KMX,1,26.6,37.1,30.4822,20.9627,26.2583,23.055
2019,Kia,KIA MOTORS CORPORATION,Sorento AWD,KMX,3,23.5816,35.6929,27.8313,18.7666,24.0825,20.8363
2019,Kia,KIA MOTORS CORPORATION,Sportage AWD,KMX,14,24.9,35.1,28.646,19.7311,23.1173,21.1235
2019,Kia,KIA MOTORS CORPORATION,Sportage AWD,KMX,10,26.5,35.1063,29.7859,20.8906,24.9596,22.5445
2019,Kia,KIA MOTORS CORPORATION,Sportage FE AWD,KMX,12,26.0783,35.0698,29.4795,20.5862,24.9357,22.3397
2019,Jaguar Land Rover L,Land Rover,Discovery Sport,JLX,550,26.0923,35.4731,29.6167,20.6019,25.217,22.4509
2019,Jaguar Land Rover L,Land Rover,Discovery Sport Si4,JLX,551,25.3502,35.5146,29.0977,20.0948,25.217,22.1163
2019,Jaguar Land Rover L,Land Rover,Range Rover Evoque 237HP,JLX,70,27.4542,41.9912,32.5204,21.6093,29.401,24.5353
2019,Jaguar Land Rover L,Land Rover,Range Rover Evoque 286HP,JLX,72,26.0955,40.7201,31.126,20.6019,28.574,23.5598
2019,Jaguar Land Rover L,Land Rover,Range Rover Evoque Cabriolet,JLX,71,26.7525,40.7271,31.6376,21.1067,28.574,23.9196
2019,Jaguar Land Rover L,Land Rover,Range Rover Velar,JLX,561,33.2,43.4,37.1265,25.6188,30.2863,27.5279
